D&C Section 128 Revealed,1842-09-06,1842-09-06
Missouri’s governor Thomas Reynolds offers a $300 bounty for returning Smith to Missouri. Illinois’s governor adds a $200 bounty.,1842-10-02,1842-10-02
The Nauvoo Freemason lodge is suspended for membership and advancement irregularities.,1842-10-02,1842-10-02
"Joseph promises John Taylor, who is ill with a fever, that he will recover if he accompanies Joseph to another hiding place. This prediction is fulfilled.",1842-10-07,1842-10-07
"Missionary (and later president) Lorenzo Snow delivers two ornamentally bound copies of the Book of Mormon to Queen Victoria and Prince Albert through Sir Henry Wheatly. Queen Victoria probably never read, and may never have handled this presentation copy, but it has since resided in the Royal Library at Windsor Castle.",1842-10-10,1842-10-10
"Frederick G. Williams dies in Quincy, Illinois.",1842-10-10,1842-10-10
A new hymnbook and new edition of Book of Mormon are published.,1842-10-15,1842-10-15
Joseph returns to Nauvoo.,1842-10-20,1842-10-20
The Mansion House is sufficiently finished that Joseph can transfer his office into it from the red brick store.,1842-11-02,1842-11-02
Patriarch Hyrum Smith appoints a man to spy on suspected polygamists in order to accuse them before the Nauvoo high council. By May 1843 Kimball and Joseph Smith’s private secretary would call this “a plot that is being laid to entrap the brethren of the secret priesthood.”,1842-11-26,1842-11-26
"An anti-Mormon bounty-hunter in Keokuk, Iowa, reports to Missouri’s governor Thomas Reynolds: “All of our efforts to seize the renegade Smith, have proved fruitless….He keeps constantly around him as body guard some 12 to 14 enthusiastic fanaticks which makes a secret approach impossible.”",1842-12-04,1842-12-04
Thomas Ford is inaugurated as governor of Illinois.,1842-12-08,1842-12-08
William Smith resigns as editor of The Wasp. He is elected Hancock County representative.,1842-12-10,1842-12-10
Lorenzo D. Barnes is the first Mormon to die on a foreign mission.,1842-12-20,1842-12-20
"On advice from Governor Ford, Joseph gives himself up on the Missouri charges of attempting to assassinate Boggs and goes to Springfield, Illinois. He is released because he cannot be tried in Missouri for a crime (ordering a murder) committed in Illinois.",1842-12-26,1842-12-26
Smith is arrested again as an accessory in the attempted murder of Gov. Boggs. He is taken into custody again in Nauvoo (5 Jan. 1843) out of the hands of arresting officers and is again acquitted.,1842-12-27,1842-12-27
JS marriage to Hannah Ells,1843-01-01,1843-07-01
JS marriage to Ruth Vose (Sayers),1843-01-01,1844-01-01
JS marriage to Flora Ann Woodworth,1843-01-01,1844-01-01
Smith tells dinner guests of his confrontation with a Baptist minister in Kirtland: “I whipped him till he begged. He threatened to prosecute me. I sent [Apostle] Luke Johnson the constable after him and he run him out of the County into Mentor.”,1843-01-01,1843-01-01
Joseph discharged from arrest in Boggs case,1843-01-01,1843-01-05
"Lucy becomes very ill. After five days of nonstop nursing, Emma collapses and remains more or less unwell nearly the entire fall. Joseph takes over nursing Lucy. early Sept 1843",1843-01-01,1843-01-01
"Contrary to then-current views of the inherent inferiority of African-Americans, Smith affirmed that social environment, not nature, determined their status: “Change their situations with the whites, and they [African-Americans] would be like them.” However, he opposed racial intermarriage and integration, and instead favored emancipation and black nationalism: “Had I anything to do with the negro, I would confine them by strict law to their own species, and put them on a national equalization.”",1843-01-02,1843-01-02
"Smith tells the Quorum of Twelve that Orson Pratt “had not legally been cut off,” then rebaptizes him and reinstates him to the quorum, resulting in the first occasion where there are more than twelve men in the Quorum of Twelve Apostles.",1843-01-20,1843-01-20
Joseph is unanimously elected mayor of Nauvoo.,1843-02-06,1843-02-06
"Smith “talked with a brother and sister from Michigan, who thought that ‘a prophet is always a prophet;’ but I told them that a prophet was a prophet only when he was acting as such.”",1843-02-08,1843-02-08
D&C Section 129 Revealed,1843-02-09,1843-02-09
"Eliza moves out of Joseph's and Emma's house and Lucy moves in. The Smiths are still living in the Homestead with their four children. After a six-month hiatus in marrying plural wives, Joseph marries his fifteenth plural wife. By November 1843, he has married sixteen more women, but then marries no more before his death.",1843-02-11,1843-02-11
"Smith preaches concerning a wife-beater in Palmyra, New York: “I whipped him till he cried enough.”",1843-02-21,1843-02-21
"Lucy becomes ill ""with inflammation of the lungs"" and Joseph nurses her himself for the next three days.",1843-02-25,1843-02-25
"The Illinois House of Representatives considers and passes a bill to repeal part of the Nauvoo city charter, despite William Smith's opposition. The measure fails in the Senate on 4 March.",1843-03-02,1843-03-02
JS marriage to Emily Dow Partridge,1843-03-04,1843-03-05
"Smith tells the Nauvoo city council: “I was opposed to hanging, even if a man killed another, I will shoot him, or cut off his head, spill his blood on the ground, and let the smoke thereof ascend up to God; and if I ever have the privilege of making a law of that subject, I will have it so.” After Smith’s death, Young would define “blood atonement” as “the law of God.”",1843-03-05,1843-03-05
JS marriage to Eliza Maria Partridge,1843-03-08,1843-03-09
"Fifteen-year-old Thomas Morgan says that Orrin Porter Rockwell told him “Joseph had taught that it was right to steal…which was the means of drawing Thomas into the practice of stealing.” Smith’s next remark about his boyhood friend: “conversed much about Porter, wishing the boy well.”",1843-03-10,1843-03-10
"James C. Brewster publishes his claim that as part of an 1836 Ohio treasure-quest, Presiding Patriarch Joseph Smith, Sr., “anointed the mineral rods and seeing stones with consecrated oil, and prayed over them in the house of the Lord in Kirtland.”",1843-03-20,1843-03-20
"The “Young Gentlemens and Ladies Relief Society” is organized in Nauvoo. This is the first effort to establish an auxiliary for Mormon youth, but it apparently does not last a year. A churchwide youth program would not develop for twenty-six years. Also on this day, “Josiah Butterfield [of the First Council of Seventy] came to my house and insulted me so outrageously that I kicked him out of the house, across the yard, and into the street.” Butterfield was step-father of young Maria and Sarah Lawrence for whom Smith was legal guardian. Smith would formally marry the Lawrence sisters in the fall.",1843-03-28,1843-03-28
JS marriage to Almera Woodward Johnson,1843-04-02,1843-04-23
D&C Section 130 Revealed,1843-04-02,1843-04-02
"In a Sunday morning meeting, Young refuses Smith’s requirement that the apostles post bonds to guarantee the donations they collect. In the afternoon meeting, Young refuses to sit with church authorities on the stand. He does not execute his bond until 30 May. Smith tells the general conference, “I’ll wring a thief’s neck off if I can find him, if I cannot bring him to Justice any other way.” Concerning the second coming of Jesus, Smith affirms, “There are those of the rising generation who shall not taste death till Christ comes….I prophesy in the name of the Lord God, and let it be written—the Son of Man will not come in the clouds of heaven till I am eighty-five years old [23 Dec. 1890].” This is also the first general conference to sustain a Presiding Patriarch.",1843-04-06,1843-04-06
"Smith preaches concerning the Nauvoo high council trial of Pelatiah Brown, Sr.: “I do not like the old man being called up for erring in doctrine. It looks too much like the Methodist[s], and not like the Latter-day Saints. Methodists have creeds which a man must believe or be asked out of their church. I want the liberty of thinking and believing as I please. It feels so good not to be trammelled. It does not prove that a man is not a good man because he errs in doctrine.”",1843-04-08,1843-04-08
One hundred fifteen missionaries are called at a special conference.,1843-04-10,1843-04-10
Joseph calls most of the Twelve on missions to the East.,1843-04-19,1843-04-19
JS marriage to Lucy Walker,1843-05-01,1843-05-02
JS marriage to Olive G. Frost,1843-05-01,1843-10-01
JS marriage to Maria Lawrence,1843-05-01,1843-06-01
JS marriage to Helen Mar Kimball,1843-05-01,1843-06-01
JS marriage to Sarah Lawrence,1843-05-01,1843-06-01
"William Clayton’s diary says that Smith “has translated a portion [of the “brass” Kinderhook Plates dug up in Adams County, Illinois] and says they contain the history of…a descendant of Ham through the loins of Pharaoh king of Egypt, and that he received his kingdom from the ruler of heaven and earth.” The discoverers of these artifacts would later claim that they manufactured the items complete with “hieroglyphics by making impressions on beeswax and filling them with acid.” The 1992 Encyclopedia of Mormonism acknowledges that extensive tests on one of the original Kinderhook plates “proved conclusively that the plate was one of the Kinderhook six; that it had been engraved, not etched; and that it was of nineteenth-century manufacture. There thus appears no reason to accept the Kinderhook plates as anything but a frontier hoax.” This leaves unanswered what Joseph Smith meant when he said he “translated” the Kinderhook Plates, or more fundamentally what he meant by the word “translation.”",1843-05-01,1843-05-01
John Taylor and Wilford Woodruff issue the first number of the new Nauvoo Neighbor.,1843-05-03,1843-05-03
Presiding Patriarch and Associate President Hyrum Smith assures a citywide congregation that only the Devil would give a revelation approving “wifes & concubines.”,1843-05-14,1843-05-14
D&C Section 131 Revealed,1843-05-16,1843-05-16
"Smith tells Judge Stephen Douglas, “you will aspire to the presidency of the United States: and…you will feel the weight of the hand of the Almighty upon you.” Douglas would seek and lose the U.S. presidency in 1860.",1843-05-18,1843-05-18
"First occasion when Emma Smith approves her husband’s polygamous marriages, two of which she witnesses on this day.",1843-05-23,1843-05-23
"Emma gives permission for Joseph to be sealed to Emily and Eliza Partridge, not knowing that they are already his plural wives.",1843-05-23,1843-05-23
"Hyrum Smith accepts the doctrine of plural marriage, and Joseph Smith begins re-performing the endowment ceremonies for previously endowed men.",1843-05-26,1843-05-26
